Time	SWR_O0
22.10.2018 04:08:15	-2.908
22.10.2018 04:08:30	-2.908
22.10.2018 04:08:45	-2.908
22.10.2018 04:09:00	-2.908
22.10.2018 04:09:15	-2.908
22.10.2018 04:09:30	-2.908
22.10.2018 04:09:45	-2.908
22.10.2018 04:10:00	-2.908
22.10.2018 04:10:15	-2.908
22.10.2018 04:10:30	-2.908
22.10.2018 04:10:45	-2.908
22.10.2018 04:11:00	-2.908
22.10.2018 04:11:15	-2.908
22.10.2018 04:11:30	-2.908
22.10.2018 04:11:45	-2.908
22.10.2018 04:12:00	-2.908
22.10.2018 04:12:15	-2.908
22.10.2018 04:12:30	-2.908
22.10.2018 04:12:45	-2.908
22.10.2018 04:13:00	-2.908
22.10.2018 04:13:15	-2.908
22.10.2018 04:13:30	-2.978
22.10.2018 04:13:45	-3.116
22.10.2018 04:14:00	-3.241
22.10.2018 04:14:15	-3.323
22.10.2018 04:14:30	-3.323
22.10.2018 04:14:45	-3.323
22.10.2018 04:15:00	-3.323
22.10.2018 04:15:15	-3.323
22.10.2018 04:15:30	-3.310
22.10.2018 04:15:45	-3.199
22.10.2018 04:16:00	-2.908
22.10.2018 04:16:15	-2.908
22.10.2018 04:16:30	-2.908
22.10.2018 04:16:45	-2.908
22.10.2018 04:17:00	-2.991
22.10.2018 04:17:15	-3.226
22.10.2018 04:17:30	-3.462
22.10.2018 04:17:45	-3.545
22.10.2018 04:18:00	-3.739
22.10.2018 04:18:15	-3.878
22.10.2018 04:18:30	-4.002
22.10.2018 04:18:45	-4.155
22.10.2018 04:19:00	-4.266
22.10.2018 04:19:15	-4.432
22.10.2018 04:19:30	-4.571
22.10.2018 04:19:45	-4.571
22.10.2018 04:20:00	-4.750
22.10.2018 04:20:15	-4.777
22.10.2018 04:20:30	-4.777
22.10.2018 04:20:45	-4.777
22.10.2018 04:21:00	-4.777
22.10.2018 04:21:15	-4.777
22.10.2018 04:21:30	-4.777
22.10.2018 04:21:45	-4.584
22.10.2018 04:22:00	-4.571
22.10.2018 04:22:15	-4.459
22.10.2018 04:22:30	-4.363
22.10.2018 04:22:45	-4.363
22.10.2018 04:23:00	-4.473
22.10.2018 04:23:15	-4.514
22.10.2018 04:23:30	-4.376
22.10.2018 04:23:45	-4.363
22.10.2018 04:24:00	-4.363
22.10.2018 04:24:15	-4.390
22.10.2018 04:24:30	-4.556
22.10.2018 04:24:45	-4.571
22.10.2018 04:25:00	-4.571
22.10.2018 04:25:15	-4.403
22.10.2018 04:25:30	-4.363
22.10.2018 04:25:45	-4.363
22.10.2018 04:26:00	-4.293
22.10.2018 04:26:15	-4.155
22.10.2018 04:26:30	-4.155
22.10.2018 04:26:45	-3.989
22.10.2018 04:27:00	-3.795
22.10.2018 04:27:15	-3.587
22.10.2018 04:27:30	-3.392
22.10.2018 04:27:45	-3.144
22.10.2018 04:28:00	-3.116
22.10.2018 04:28:15	-3.075
22.10.2018 04:28:30	-2.908
22.10.2018 04:28:45	-2.908
22.10.2018 04:29:00	-2.908
22.10.2018 04:29:15	-2.908
22.10.2018 04:29:30	-2.908
22.10.2018 04:29:45	-2.908
22.10.2018 04:30:00	-2.908
22.10.2018 04:30:15	-2.908
22.10.2018 04:30:30	-2.908
22.10.2018 04:30:45	-2.908
22.10.2018 04:31:00	-2.825
22.10.2018 04:31:15	-2.701
22.10.2018 04:31:30	-2.673
22.10.2018 04:31:45	-2.396
22.10.2018 04:32:00	-2.285
22.10.2018 04:32:15	-2.285
22.10.2018 04:32:30	-2.272
22.10.2018 04:32:45	-2.077
22.10.2018 04:33:00	-1.953
22.10.2018 04:33:15	-1.870
22.10.2018 04:33:30	-1.870
22.10.2018 04:33:45	-1.953
22.10.2018 04:34:00	-2.188
22.10.2018 04:34:15	-2.285
22.10.2018 04:34:30	-2.410
22.10.2018 04:34:45	-2.493
22.10.2018 04:35:00	-2.493
22.10.2018 04:35:15	-2.673
22.10.2018 04:35:30	-2.617
22.10.2018 04:35:45	-2.576
22.10.2018 04:36:00	-2.631
22.10.2018 04:36:15	-2.604
22.10.2018 04:36:30	-2.659
22.10.2018 04:36:45	-2.908
22.10.2018 04:37:00	-2.908
22.10.2018 04:37:15	-2.963
22.10.2018 04:37:30	-3.116
22.10.2018 04:37:45	-3.116
22.10.2018 04:38:00	-3.144
22.10.2018 04:38:15	-3.199
22.10.2018 04:38:30	-3.323
22.10.2018 04:38:45	-3.323
22.10.2018 04:39:00	-3.323
22.10.2018 04:39:15	-3.144
22.10.2018 04:39:30	-3.116
22.10.2018 04:39:45	-3.226
22.10.2018 04:40:00	-3.337
22.10.2018 04:40:15	-3.531
22.10.2018 04:40:30	-3.726
22.10.2018 04:40:45	-3.863
22.10.2018 04:41:00	-4.113
22.10.2018 04:41:15	-4.155
22.10.2018 04:41:30	-4.155
22.10.2018 04:41:45	-4.155
22.10.2018 04:42:00	-4.155
22.10.2018 04:42:15	-4.155
22.10.2018 04:42:30	-4.155
22.10.2018 04:42:45	-4.140
22.10.2018 04:43:00	-3.961
22.10.2018 04:43:15	-3.947
22.10.2018 04:43:30	-3.836
22.10.2018 04:43:45	-3.739
22.10.2018 04:44:00	-3.739
22.10.2018 04:44:15	-3.684
22.10.2018 04:44:30	-3.379
22.10.2018 04:44:45	-3.323
22.10.2018 04:45:00	-3.462
22.10.2018 04:45:15	-3.531
22.10.2018 04:45:30	-3.531
22.10.2018 04:45:45	-3.352
22.10.2018 04:46:00	-3.323
22.10.2018 04:46:15	-3.241
22.10.2018 04:46:30	-3.116
22.10.2018 04:46:45	-3.116
22.10.2018 04:47:00	-3.130
22.10.2018 04:47:15	-3.102
22.10.2018 04:47:30	-3.102
22.10.2018 04:47:45	-3.186
22.10.2018 04:48:00	-3.323
22.10.2018 04:48:15	-3.323
22.10.2018 04:48:30	-3.379
22.10.2018 04:48:45	-3.462
22.10.2018 04:49:00	-3.323
22.10.2018 04:49:15	-3.171
22.10.2018 04:49:30	-3.005
22.10.2018 04:49:45	-2.908
22.10.2018 04:50:00	-2.908
22.10.2018 04:50:15	-2.867
22.10.2018 04:50:30	-2.701
22.10.2018 04:50:45	-2.701
22.10.2018 04:51:00	-2.701
22.10.2018 04:51:15	-2.673
22.10.2018 04:51:30	-2.493
22.10.2018 04:51:45	-2.368
22.10.2018 04:52:00	-2.285
22.10.2018 04:52:15	-2.285
22.10.2018 04:52:30	-2.188
22.10.2018 04:52:45	-1.953
22.10.2018 04:53:00	-1.870
22.10.2018 04:53:15	-1.745
22.10.2018 04:53:30	-1.675
22.10.2018 04:53:45	-1.870
22.10.2018 04:54:00	-1.870
22.10.2018 04:54:15	-1.870
22.10.2018 04:54:30	-1.870
22.10.2018 04:54:45	-1.759
22.10.2018 04:55:00	-1.870
22.10.2018 04:55:15	-1.704
22.10.2018 04:55:30	-1.565
22.10.2018 04:55:45	-1.496
22.10.2018 04:56:00	-1.745
22.10.2018 04:56:15	-1.870
22.10.2018 04:56:30	-1.870
22.10.2018 04:56:45	-1.870
22.10.2018 04:57:00	-1.870
22.10.2018 04:57:15	-1.856
22.10.2018 04:57:30	-1.870
22.10.2018 04:57:45	-1.870
22.10.2018 04:58:00	-1.870
22.10.2018 04:58:15	-1.731
22.10.2018 04:58:30	-1.662
22.10.2018 04:58:45	-1.814
22.10.2018 04:59:00	-1.870
22.10.2018 04:59:15	-1.870
22.10.2018 04:59:30	-1.870
22.10.2018 04:59:45	-1.883
22.10.2018 05:00:00	-2.160
22.10.2018 05:00:15	-2.285
22.10.2018 05:00:30	-2.396
22.10.2018 05:00:45	-2.548
22.10.2018 05:01:00	-2.701
22.10.2018 05:01:15	-2.701
22.10.2018 05:01:30	-2.701
22.10.2018 05:01:45	-2.520
22.10.2018 05:02:00	-2.285
22.10.2018 05:02:15	-2.285
22.10.2018 05:02:30	-2.285
22.10.2018 05:02:45	-2.230
22.10.2018 05:03:00	-1.980
22.10.2018 05:03:15	-1.870
22.10.2018 05:03:30	-1.870
22.10.2018 05:03:45	-1.870
22.10.2018 05:04:00	-1.870
22.10.2018 05:04:15	-1.870
22.10.2018 05:04:30	-1.870
22.10.2018 05:04:45	-1.870
22.10.2018 05:05:00	-1.883
22.10.2018 05:05:15	-2.175
22.10.2018 05:05:30	-2.285
22.10.2018 05:05:45	-2.368
22.10.2018 05:06:00	-2.493
22.10.2018 05:06:15	-2.646
22.10.2018 05:06:30	-2.396
22.10.2018 05:06:45	-2.285
22.10.2018 05:07:00	-2.230
22.10.2018 05:07:15	-2.036
22.10.2018 05:07:30	-1.870
22.10.2018 05:07:45	-1.870
22.10.2018 05:08:00	-2.022
22.10.2018 05:08:15	-2.091
22.10.2018 05:08:30	-2.119
22.10.2018 05:08:45	-2.105
22.10.2018 05:09:00	-2.077
22.10.2018 05:09:15	-1.911
22.10.2018 05:09:30	-1.870
22.10.2018 05:09:45	-1.814
22.10.2018 05:10:00	-1.662
22.10.2018 05:10:15	-1.662
22.10.2018 05:10:30	-1.662
22.10.2018 05:10:45	-1.606
22.10.2018 05:11:00	-1.454
22.10.2018 05:11:15	-1.579
22.10.2018 05:11:30	-1.690
22.10.2018 05:11:45	-1.690
22.10.2018 05:12:00	-1.662
22.10.2018 05:12:15	-1.662
22.10.2018 05:12:30	-1.662
22.10.2018 05:12:45	-1.856
22.10.2018 05:13:00	-1.662
22.10.2018 05:13:15	-1.482
22.10.2018 05:13:30	-1.454
22.10.2018 05:13:45	-1.454
22.10.2018 05:14:00	-1.454
22.10.2018 05:14:15	-1.565
22.10.2018 05:14:30	-1.662
22.10.2018 05:14:45	-1.662
22.10.2018 05:15:00	-1.675
22.10.2018 05:15:15	-1.856
22.10.2018 05:15:30	-1.870
22.10.2018 05:15:45	-1.870
22.10.2018 05:16:00	-1.870
22.10.2018 05:16:15	-1.925
22.10.2018 05:16:30	-1.870
22.10.2018 05:16:45	-1.870
22.10.2018 05:17:00	-1.828
22.10.2018 05:17:15	-1.606
22.10.2018 05:17:30	-1.454
22.10.2018 05:17:45	-1.399
22.10.2018 05:18:00	-1.454
22.10.2018 05:18:15	-1.454
22.10.2018 05:18:30	-1.565
22.10.2018 05:18:45	-1.662
22.10.2018 05:19:00	-1.662
22.10.2018 05:19:15	-1.772
22.10.2018 05:19:30	-1.870
22.10.2018 05:19:45	-1.786
22.10.2018 05:20:00	-1.620
22.10.2018 05:20:15	-1.537
22.10.2018 05:20:30	-1.731
22.10.2018 05:20:45	-1.870
22.10.2018 05:21:00	-1.870
22.10.2018 05:21:15	-1.870
22.10.2018 05:21:30	-1.870
22.10.2018 05:21:45	-1.731
22.10.2018 05:22:00	-1.662
22.10.2018 05:22:15	-1.662
22.10.2018 05:22:30	-1.662
22.10.2018 05:22:45	-1.772
22.10.2018 05:23:00	-1.870
22.10.2018 05:23:15	-1.870
22.10.2018 05:23:30	-1.870
22.10.2018 05:23:45	-1.870
22.10.2018 05:24:00	-1.870
22.10.2018 05:24:15	-1.870
22.10.2018 05:24:30	-1.870
22.10.2018 05:24:45	-1.870
22.10.2018 05:25:00	-1.898
22.10.2018 05:25:15	-2.077
22.10.2018 05:25:30	-2.077
22.10.2018 05:25:45	-2.077
22.10.2018 05:26:00	-2.077
22.10.2018 05:26:15	-2.077
22.10.2018 05:26:30	-2.188
22.10.2018 05:26:45	-2.285
22.10.2018 05:27:00	-2.285
22.10.2018 05:27:15	-2.285
22.10.2018 05:27:30	-2.299
22.10.2018 05:27:45	-2.285
22.10.2018 05:28:00	-2.520
22.10.2018 05:28:15	-2.686
22.10.2018 05:28:30	-2.534
22.10.2018 05:28:45	-2.701
22.10.2018 05:29:00	-2.742
22.10.2018 05:29:15	-2.908
22.10.2018 05:29:30	-2.770
22.10.2018 05:29:45	-2.701
22.10.2018 05:30:00	-2.701
22.10.2018 05:30:15	-2.701
22.10.2018 05:30:30	-2.701
22.10.2018 05:30:45	-2.659
22.10.2018 05:31:00	-2.438
22.10.2018 05:31:15	-2.423
22.10.2018 05:31:30	-2.285
22.10.2018 05:31:45	-2.285
22.10.2018 05:32:00	-2.146
22.10.2018 05:32:15	-2.091
22.10.2018 05:32:30	-2.230
22.10.2018 05:32:45	-2.257
22.10.2018 05:33:00	-2.285
22.10.2018 05:33:15	-2.285
22.10.2018 05:33:30	-2.285
22.10.2018 05:33:45	-2.285
22.10.2018 05:34:00	-2.285
22.10.2018 05:34:15	-2.188
22.10.2018 05:34:30	-2.244
22.10.2018 05:34:45	-2.285
22.10.2018 05:35:00	-2.285
22.10.2018 05:35:15	-2.285
22.10.2018 05:35:30	-2.451
22.10.2018 05:35:45	-2.493
22.10.2018 05:36:00	-2.354
22.10.2018 05:36:15	-2.285
22.10.2018 05:36:30	-2.285
22.10.2018 05:36:45	-2.285
22.10.2018 05:37:00	-2.285
22.10.2018 05:37:15	-2.285
22.10.2018 05:37:30	-2.313
22.10.2018 05:37:45	-2.604
22.10.2018 05:38:00	-2.576
22.10.2018 05:38:15	-2.631
22.10.2018 05:38:30	-2.825
22.10.2018 05:38:45	-3.047
22.10.2018 05:39:00	-2.936
22.10.2018 05:39:15	-3.005
22.10.2018 05:39:30	-2.908
22.10.2018 05:39:45	-2.908
22.10.2018 05:40:00	-2.908
22.10.2018 05:40:15	-2.908
22.10.2018 05:40:30	-2.950
22.10.2018 05:40:45	-3.116
22.10.2018 05:41:00	-3.116
22.10.2018 05:41:15	-3.241
22.10.2018 05:41:30	-3.324
22.10.2018 05:41:45	-3.324
22.10.2018 05:42:00	-3.324
22.10.2018 05:42:15	-3.171
22.10.2018 05:42:30	-3.020
22.10.2018 05:42:45	-2.908
22.10.2018 05:43:00	-2.908
22.10.2018 05:43:15	-2.908
22.10.2018 05:43:30	-2.908
22.10.2018 05:43:45	-2.908
22.10.2018 05:44:00	-2.908
22.10.2018 05:44:15	-2.812
22.10.2018 05:44:30	-2.701
22.10.2018 05:44:45	-2.701
22.10.2018 05:45:00	-2.701
22.10.2018 05:45:15	-2.728
22.10.2018 05:45:30	-2.908
22.10.2018 05:45:45	-2.797
22.10.2018 05:46:00	-2.701
22.10.2018 05:46:15	-2.701
22.10.2018 05:46:30	-2.520
22.10.2018 05:46:45	-2.368
22.10.2018 05:47:00	-2.285
22.10.2018 05:47:15	-2.438
22.10.2018 05:47:30	-2.465
22.10.2018 05:47:45	-2.493
22.10.2018 05:48:00	-2.576
22.10.2018 05:48:15	-2.534
22.10.2018 05:48:30	-2.493
22.10.2018 05:48:45	-2.479
22.10.2018 05:49:00	-2.285
22.10.2018 05:49:15	-2.327
22.10.2018 05:49:30	-2.368
22.10.2018 05:49:45	-2.465
22.10.2018 05:50:00	-2.673
22.10.2018 05:50:15	-2.908
22.10.2018 05:50:30	-2.894
22.10.2018 05:50:45	-2.701
22.10.2018 05:51:00	-2.659
22.10.2018 05:51:15	-2.493
22.10.2018 05:51:30	-2.618
22.10.2018 05:51:45	-2.687
22.10.2018 05:52:00	-2.701
22.10.2018 05:52:15	-2.507
22.10.2018 05:52:30	-2.383
22.10.2018 05:52:45	-2.285
22.10.2018 05:53:00	-2.285
22.10.2018 05:53:15	-2.285
22.10.2018 05:53:30	-2.133
22.10.2018 05:53:45	-2.078
22.10.2018 05:54:00	-2.188
22.10.2018 05:54:15	-2.285
22.10.2018 05:54:30	-2.285
22.10.2018 05:54:45	-2.285
22.10.2018 05:55:00	-2.285
22.10.2018 05:55:15	-2.285
22.10.2018 05:55:30	-2.285
22.10.2018 05:55:45	-2.285
22.10.2018 05:56:00	-2.383
22.10.2018 05:56:15	-2.618
22.10.2018 05:56:30	-2.715
22.10.2018 05:56:45	-2.908
22.10.2018 05:57:00	-2.908
22.10.2018 05:57:15	-2.908
22.10.2018 05:57:30	-2.992
22.10.2018 05:57:45	-3.255
22.10.2018 05:58:00	-3.463
22.10.2018 05:58:15	-3.739
22.10.2018 05:58:30	-3.739
22.10.2018 05:58:45	-3.739
22.10.2018 05:59:00	-3.961
22.10.2018 05:59:15	-4.142
22.10.2018 05:59:30	-4.155
22.10.2018 05:59:45	-4.155
22.10.2018 06:00:00	-3.989
22.10.2018 06:00:15	-3.739
22.10.2018 06:00:30	-3.601
22.10.2018 06:00:45	-3.545
22.10.2018 06:01:00	-3.739
22.10.2018 06:01:15	-3.739
22.10.2018 06:01:30	-3.795
22.10.2018 06:01:45	-3.947
22.10.2018 06:02:00	-3.947
22.10.2018 06:02:15	-3.947
22.10.2018 06:02:30	-3.947
22.10.2018 06:02:45	-3.934
22.10.2018 06:03:00	-3.739
22.10.2018 06:03:15	-3.739
22.10.2018 06:03:30	-3.739
22.10.2018 06:03:45	-3.726
22.10.2018 06:04:00	-3.629
22.10.2018 06:04:15	-3.587
22.10.2018 06:04:30	-3.352
22.10.2018 06:04:45	-3.463
22.10.2018 06:05:00	-3.434
22.10.2018 06:05:15	-3.324
22.10.2018 06:05:30	-3.324
22.10.2018 06:05:45	-3.324
22.10.2018 06:06:00	-3.324
22.10.2018 06:06:15	-3.324
22.10.2018 06:06:30	-3.324
22.10.2018 06:06:45	-3.199
22.10.2018 06:07:00	-3.158
22.10.2018 06:07:15	-3.324
22.10.2018 06:07:30	-3.324
22.10.2018 06:07:45	-3.324
22.10.2018 06:08:00	-3.324
22.10.2018 06:08:15	-3.324
22.10.2018 06:08:30	-3.324
22.10.2018 06:08:45	-3.324
22.10.2018 06:09:00	-3.324
22.10.2018 06:09:15	-3.532
22.10.2018 06:09:30	-3.532
22.10.2018 06:09:45	-3.545
22.10.2018 06:10:00	-3.726
22.10.2018 06:10:15	-3.837
22.10.2018 06:10:30	-4.100
22.10.2018 06:10:45	-4.224
22.10.2018 06:11:00	-4.419
22.10.2018 06:11:15	-4.585
22.10.2018 06:11:30	-4.848
22.10.2018 06:11:45	-4.986
22.10.2018 06:12:00	-5.028
22.10.2018 06:12:15	-5.194
22.10.2018 06:12:30	-5.222
22.10.2018 06:12:45	-5.333
22.10.2018 06:13:00	-5.402
22.10.2018 06:13:15	-5.333
22.10.2018 06:13:30	-5.194
22.10.2018 06:13:45	-5.194
22.10.2018 06:14:00	-5.167
22.10.2018 06:14:15	-4.986
22.10.2018 06:14:30	-4.959
22.10.2018 06:14:45	-4.667
22.10.2018 06:15:00	-4.709
22.10.2018 06:15:15	-4.764
22.10.2018 06:15:30	-4.778
22.10.2018 06:15:45	-4.778
22.10.2018 06:16:00	-4.778
22.10.2018 06:16:15	-4.778
22.10.2018 06:16:30	-4.640
22.10.2018 06:16:45	-4.571
22.10.2018 06:17:00	-4.571
22.10.2018 06:17:15	-4.571
22.10.2018 06:17:30	-4.253
22.10.2018 06:17:45	-4.003
22.10.2018 06:18:00	-3.753
22.10.2018 06:18:15	-3.740
22.10.2018 06:18:30	-3.740
22.10.2018 06:18:45	-3.740
22.10.2018 06:19:00	-3.740
22.10.2018 06:19:15	-3.740
22.10.2018 06:19:30	-3.740
22.10.2018 06:19:45	-3.671
22.10.2018 06:20:00	-3.532
22.10.2018 06:20:15	-3.615
22.10.2018 06:20:30	-3.740
22.10.2018 06:20:45	-3.740
22.10.2018 06:21:00	-3.545
22.10.2018 06:21:15	-3.532
22.10.2018 06:21:30	-3.560
22.10.2018 06:21:45	-3.601
22.10.2018 06:22:00	-3.545
22.10.2018 06:22:15	-3.532
22.10.2018 06:22:30	-3.574
22.10.2018 06:22:45	-3.740
22.10.2018 06:23:00	-3.934
22.10.2018 06:23:15	-3.919
22.10.2018 06:23:30	-3.740
22.10.2018 06:23:45	-3.740
22.10.2018 06:24:00	-3.726
22.10.2018 06:24:15	-3.740
22.10.2018 06:24:30	-3.975
22.10.2018 06:24:45	-4.169
22.10.2018 06:25:00	-4.404
22.10.2018 06:25:15	-4.571
22.10.2018 06:25:30	-4.571
22.10.2018 06:25:45	-4.571
22.10.2018 06:26:00	-4.432
22.10.2018 06:26:15	-4.363
22.10.2018 06:26:30	-4.169
22.10.2018 06:26:45	-4.155
22.10.2018 06:27:00	-3.989
22.10.2018 06:27:15	-4.127
22.10.2018 06:27:30	-4.155
22.10.2018 06:27:45	-4.155
22.10.2018 06:28:00	-4.030
22.10.2018 06:28:15	-3.948
22.10.2018 06:28:30	-3.948
22.10.2018 06:28:45	-3.975
22.10.2018 06:29:00	-3.989
22.10.2018 06:29:15	-3.961
22.10.2018 06:29:30	-3.961
22.10.2018 06:29:45	-3.948
22.10.2018 06:30:00	-3.948
22.10.2018 06:30:15	-4.127
22.10.2018 06:30:30	-4.155
22.10.2018 06:30:45	-4.155
22.10.2018 06:31:00	-4.114
22.10.2018 06:31:15	-3.948
22.10.2018 06:31:30	-3.809
22.10.2018 06:31:45	-3.740
22.10.2018 06:32:00	-3.740
22.10.2018 06:32:15	-3.740
22.10.2018 06:32:30	-3.948
22.10.2018 06:32:45	-3.948
22.10.2018 06:33:00	-4.058
22.10.2018 06:33:15	-3.961
22.10.2018 06:33:30	-3.934
22.10.2018 06:33:45	-3.753
22.10.2018 06:34:00	-3.740
22.10.2018 06:34:15	-3.656
22.10.2018 06:34:30	-3.726
22.10.2018 06:34:45	-3.740
22.10.2018 06:35:00	-3.740
22.10.2018 06:35:15	-3.740
22.10.2018 06:35:30	-3.574
22.10.2018 06:35:45	-3.518
22.10.2018 06:36:00	-3.324
22.10.2018 06:36:15	-3.324
22.10.2018 06:36:30	-3.324
22.10.2018 06:36:45	-3.200
22.10.2018 06:37:00	-3.116
22.10.2018 06:37:15	-3.047
22.10.2018 06:37:30	-2.908
22.10.2018 06:37:45	-2.908
22.10.2018 06:38:00	-2.908
22.10.2018 06:38:15	-2.895
22.10.2018 06:38:30	-2.742
22.10.2018 06:38:45	-2.701
22.10.2018 06:39:00	-2.701
22.10.2018 06:39:15	-2.534
22.10.2018 06:39:30	-2.493
22.10.2018 06:39:45	-2.493
22.10.2018 06:40:00	-2.493
22.10.2018 06:40:15	-2.493
22.10.2018 06:40:30	-2.493
22.10.2018 06:40:45	-2.493
22.10.2018 06:41:00	-2.507
22.10.2018 06:41:15	-2.410
22.10.2018 06:41:30	-2.133
22.10.2018 06:41:45	-2.078
22.10.2018 06:42:00	-1.912
22.10.2018 06:42:15	-1.870
22.10.2018 06:42:30	-1.883
22.10.2018 06:42:45	-1.870
22.10.2018 06:43:00	-1.825
22.10.2018 06:43:15	-1.662
22.10.2018 06:43:30	-1.662
22.10.2018 06:43:45	-1.607
22.10.2018 06:44:00	-1.454
22.10.2018 06:44:15	-1.454
22.10.2018 06:44:30	-1.191
22.10.2018 06:44:45	-1.038
22.10.2018 06:45:00	-1.053
22.10.2018 06:45:15	-0.624
22.10.2018 06:45:30	-0.402
22.10.2018 06:45:45	-0.208
22.10.2018 06:46:00	-0.208
22.10.2018 06:46:15	-0.124
22.10.2018 06:46:30	0.139
22.10.2018 06:46:45	0.208
22.10.2018 06:47:00	0.208
22.10.2018 06:47:15	0.319
22.10.2018 06:47:30	0.595
22.10.2018 06:47:45	0.832
22.10.2018 06:48:00	1.038
22.10.2018 06:48:15	1.233
22.10.2018 06:48:30	1.454
22.10.2018 06:48:45	1.469
22.10.2018 06:49:00	1.786
22.10.2018 06:49:15	1.870
22.10.2018 06:49:30	1.912
22.10.2018 06:49:45	2.078
22.10.2018 06:50:00	2.078
22.10.2018 06:50:15	2.078
22.10.2018 06:50:30	2.078
22.10.2018 06:50:45	2.257
22.10.2018 06:51:00	2.286
22.10.2018 06:51:15	2.549
22.10.2018 06:51:30	2.729
22.10.2018 06:51:45	2.908
22.10.2018 06:52:00	2.908
22.10.2018 06:52:15	2.770
22.10.2018 06:52:30	2.701
22.10.2018 06:52:45	2.701
22.10.2018 06:53:00	2.701
22.10.2018 06:53:15	2.895
22.10.2018 06:53:30	2.908
22.10.2018 06:53:45	2.908
22.10.2018 06:54:00	2.908
22.10.2018 06:54:15	2.936
22.10.2018 06:54:30	2.908
22.10.2018 06:54:45	2.908
22.10.2018 06:55:00	2.908
22.10.2018 06:55:15	3.116
22.10.2018 06:55:30	3.200
22.10.2018 06:55:45	3.324
22.10.2018 06:56:00	3.324
22.10.2018 06:56:15	3.463
22.10.2018 06:56:30	3.532
22.10.2018 06:56:45	3.656
22.10.2018 06:57:00	3.740
22.10.2018 06:57:15	3.740
22.10.2018 06:57:30	3.975
22.10.2018 06:57:45	4.156
22.10.2018 06:58:00	4.349
22.10.2018 06:58:15	4.446
22.10.2018 06:58:30	4.557
22.10.2018 06:58:45	4.571
22.10.2018 06:59:00	4.571
22.10.2018 06:59:15	4.571
22.10.2018 06:59:30	4.571
22.10.2018 06:59:45	4.723
22.10.2018 07:00:00	4.778
22.10.2018 07:00:15	4.778
22.10.2018 07:00:30	4.848
22.10.2018 07:00:45	4.986
22.10.2018 07:01:00	5.028
22.10.2018 07:01:15	5.194
22.10.2018 07:01:30	5.194
22.10.2018 07:01:45	5.319
22.10.2018 07:02:00	5.402
22.10.2018 07:02:15	5.581
22.10.2018 07:02:30	5.554
22.10.2018 07:02:45	5.610
22.10.2018 07:03:00	5.679
22.10.2018 07:03:15	6.205
22.10.2018 07:03:30	6.537
22.10.2018 07:03:45	6.703
22.10.2018 07:04:00	6.856
22.10.2018 07:04:15	6.995
22.10.2018 07:04:30	7.064
22.10.2018 07:04:45	7.300
22.10.2018 07:05:00	7.577
22.10.2018 07:05:15	7.687
22.10.2018 07:05:30	7.687
22.10.2018 07:05:45	7.729
22.10.2018 07:06:00	7.798
22.10.2018 07:06:15	8.006
22.10.2018 07:06:30	8.311
22.10.2018 07:06:45	8.311
22.10.2018 07:07:00	8.311
22.10.2018 07:07:15	8.311
22.10.2018 07:07:30	8.311
22.10.2018 07:07:45	8.352
22.10.2018 07:08:00	8.573
22.10.2018 07:08:15	8.796
22.10.2018 07:08:30	9.075
22.10.2018 07:08:45	9.141
22.10.2018 07:09:00	9.306
22.10.2018 07:09:15	9.471
22.10.2018 07:09:30	9.559
22.10.2018 07:09:45	9.625
22.10.2018 07:10:00	9.735
22.10.2018 07:10:15	9.724
22.10.2018 07:10:30	9.944
22.10.2018 07:10:45	9.977
22.10.2018 07:11:00	9.977
22.10.2018 07:11:15	9.977
22.10.2018 07:11:30	9.977
22.10.2018 07:11:45	9.977
22.10.2018 07:12:00	10.219
22.10.2018 07:12:15	10.384
22.10.2018 07:12:30	10.384
22.10.2018 07:12:45	10.538
22.10.2018 07:13:00	10.791
22.10.2018 07:13:15	10.802
22.10.2018 07:13:30	10.890
22.10.2018 07:13:45	11.077
22.10.2018 07:14:00	11.231
22.10.2018 07:14:15	11.484
22.10.2018 07:14:30	11.638
22.10.2018 07:14:45	11.715
22.10.2018 07:15:00	12.023
22.10.2018 07:15:15	11.990
22.10.2018 07:15:30	12.243
22.10.2018 07:15:45	12.331
22.10.2018 07:16:00	12.452
22.10.2018 07:16:15	12.463
22.10.2018 07:16:30	12.463
22.10.2018 07:16:45	12.562
22.10.2018 07:17:00	12.672
22.10.2018 07:17:15	12.650
22.10.2018 07:17:30	12.562
22.10.2018 07:17:45	12.782
22.10.2018 07:18:00	12.881
22.10.2018 07:18:15	12.738
22.10.2018 07:18:30	12.672
22.10.2018 07:18:45	12.672
22.10.2018 07:19:00	12.848
22.10.2018 07:19:15	12.881
22.10.2018 07:19:30	13.090
22.10.2018 07:19:45	13.299
22.10.2018 07:20:00	13.299
22.10.2018 07:20:15	13.310
22.10.2018 07:20:30	13.420
22.10.2018 07:20:45	13.695
22.10.2018 07:21:00	13.717
22.10.2018 07:21:15	13.860
22.10.2018 07:21:30	13.772
22.10.2018 07:21:45	13.717
22.10.2018 07:22:00	13.717
22.10.2018 07:22:15	13.717
22.10.2018 07:22:30	13.717
22.10.2018 07:22:45	13.717
22.10.2018 07:23:00	13.717
22.10.2018 07:23:15	13.673
22.10.2018 07:23:30	13.519
22.10.2018 07:23:45	13.508
22.10.2018 07:24:00	13.508
22.10.2018 07:24:15	13.695
